sourceId,source,sourcePath,slug,nameEn,nameFr,category,primaryMusclesFr,secondaryMusclesFr,equipmentFr,difficulty,movementType,instructionsFr,commonMistakesFr,imagePath,animationPath,thumbnailPath,isActive,isVariant,canonicalKey,canonicalSlug,variantLabelFr
Cable_Hammer_Curls_-_Rope_Attachment,ExerciseDB,exercises/Cable_Hammer_Curls_-_Rope_Attachment/exercise.json,poulie-hammer-curls-rope-attachment,Cable Hammer Curls - Rope Attachment,Poulie Hammer Curls Rope Attachment,Bras,"[""Biceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur biceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-hammer-curls-rope-attachment/image.webp,/media/exercises/poulie-hammer-curls-rope-attachment/animation.webp,/media/exercises/poulie-hammer-curls-rope-attachment/thumbnail.webp,True,False,cable-hammer-curls-rope-attachment,poulie-hammer-curls-rope-attachment,
Cable_Hip_Adduction,ExerciseDB,exercises/Cable_Hip_Adduction/exercise.json,poulie-hip-adduction,Cable Hip Adduction,Poulie Hip Adduction,Jambes,"[""Quadriceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-hip-adduction/image.webp,/media/exercises/poulie-hip-adduction/animation.webp,/media/exercises/poulie-hip-adduction/thumbnail.webp,True,False,cable-hip-adduction,poulie-hip-adduction,
Cable_Incline_Pushdown,ExerciseDB,exercises/Cable_Incline_Pushdown/exercise.json,poulie-incline-pushdown,Cable Incline Pushdown,Poulie Incline Pushdown,Dos,"[""Grand dorsal""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur grand dorsal et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-incline-pushdown/image.webp,/media/exercises/poulie-incline-pushdown/animation.webp,/media/exercises/poulie-incline-pushdown/thumbnail.webp,True,False,cable-incline-pushdown,poulie-incline-pushdown,
Cable_Incline_Triceps_Extension,ExerciseDB,exercises/Cable_Incline_Triceps_Extension/exercise.json,poulie-incline-extension-triceps,Cable Incline Triceps Extension,Poulie Incline Extension triceps,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-incline-extension-triceps/image.webp,/media/exercises/poulie-incline-extension-triceps/animation.webp,/media/exercises/poulie-incline-extension-triceps/thumbnail.webp,True,False,cable-incline-triceps-extension,poulie-incline-extension-triceps,
Cable_Internal_Rotation,ExerciseDB,exercises/Cable_Internal_Rotation/exercise.json,poulie-internal-rotation,Cable Internal Rotation,Poulie Internal Rotation,Épaules,"[""Épaules""]",[],"[""Poulie""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-internal-rotation/image.webp,/media/exercises/poulie-internal-rotation/animation.webp,/media/exercises/poulie-internal-rotation/thumbnail.webp,True,False,cable-internal-rotation,poulie-internal-rotation,
Cable_Iron_Cross,ExerciseDB,exercises/Cable_Iron_Cross/exercise.json,poulie-iron-cross,Cable Iron Cross,Poulie Iron Cross,Pectoraux,"[""Pectoraux""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-iron-cross/image.webp,/media/exercises/poulie-iron-cross/animation.webp,/media/exercises/poulie-iron-cross/thumbnail.webp,True,False,cable-iron-cross,poulie-iron-cross,
Cable_Judo_Flip,ExerciseDB,exercises/Cable_Judo_Flip/exercise.json,poulie-judo-flip,Cable Judo Flip,Poulie Judo Flip,Abdos,"[""Abdominaux""]",[],"[""Poulie""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-judo-flip/image.webp,/media/exercises/poulie-judo-flip/animation.webp,/media/exercises/poulie-judo-flip/thumbnail.webp,True,False,cable-judo-flip,poulie-judo-flip,
Cable_Lying_Triceps_Extension,ExerciseDB,exercises/Cable_Lying_Triceps_Extension/exercise.json,poulie-lying-extension-triceps,Cable Lying Triceps Extension,Poulie Lying Extension triceps,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-lying-extension-triceps/image.webp,/media/exercises/poulie-lying-extension-triceps/animation.webp,/media/exercises/poulie-lying-extension-triceps/thumbnail.webp,True,False,cable-lying-triceps-extension,poulie-lying-extension-triceps,
Cable_One_Arm_Tricep_Extension,ExerciseDB,exercises/Cable_One_Arm_Tricep_Extension/exercise.json,poulie-one-arm-tricep-extension,Cable One Arm Tricep Extension,Poulie One Arm Tricep Extension,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-one-arm-tricep-extension/image.webp,/media/exercises/poulie-one-arm-tricep-extension/animation.webp,/media/exercises/poulie-one-arm-tricep-extension/thumbnail.webp,True,True,cable-tricep-extension,poulie-one-arm-tricep-extension,Unilatéral
Cable_Preacher_Curl,ExerciseDB,exercises/Cable_Preacher_Curl/exercise.json,poulie-curl-pupitre,Cable Preacher Curl,Poulie Curl pupitre,Bras,"[""Biceps""]","[""Avant-bras""]","[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur biceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-curl-pupitre/image.webp,/media/exercises/poulie-curl-pupitre/animation.webp,/media/exercises/poulie-curl-pupitre/thumbnail.webp,True,False,cable-preacher-curl,poulie-curl-pupitre,
Cable_Rear_Delt_Fly,ExerciseDB,exercises/Cable_Rear_Delt_Fly/exercise.json,poulie-deltoides-posterieurs-fly,Cable Rear Delt Fly,Poulie deltoïdes postérieurs Fly,Épaules,"[""Épaules""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-deltoides-posterieurs-fly/image.webp,/media/exercises/poulie-deltoides-posterieurs-fly/animation.webp,/media/exercises/poulie-deltoides-posterieurs-fly/thumbnail.webp,True,False,cable-rear-delt-fly,poulie-deltoides-posterieurs-fly,
Cable_Reverse_Crunch,ExerciseDB,exercises/Cable_Reverse_Crunch/exercise.json,poulie-reverse-crunch,Cable Reverse Crunch,Poulie Reverse Crunch,Abdos,"[""Abdominaux""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-reverse-crunch/image.webp,/media/exercises/poulie-reverse-crunch/animation.webp,/media/exercises/poulie-reverse-crunch/thumbnail.webp,True,False,cable-reverse-crunch,poulie-reverse-crunch,
Cable_Rope_Overhead_Triceps_Extension,ExerciseDB,exercises/Cable_Rope_Overhead_Triceps_Extension/exercise.json,poulie-rope-overhead-extension-triceps,Cable Rope Overhead Triceps Extension,Poulie Rope Overhead Extension triceps,Bras,"[""Triceps""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-rope-overhead-extension-triceps/image.webp,/media/exercises/poulie-rope-overhead-extension-triceps/animation.webp,/media/exercises/poulie-rope-overhead-extension-triceps/thumbnail.webp,True,False,cable-rope-overhead-triceps-extension,poulie-rope-overhead-extension-triceps,
Cable_Rope_Rear-Delt_Rows,ExerciseDB,exercises/Cable_Rope_Rear-Delt_Rows/exercise.json,poulie-rope-deltoides-posterieurs-rows,Cable Rope Rear-Delt Rows,Poulie Rope deltoïdes postérieurs Rows,Épaules,"[""Épaules""]","[""Biceps"", ""Milieu du dos""]","[""Poulie""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-rope-deltoides-posterieurs-rows/image.webp,/media/exercises/poulie-rope-deltoides-posterieurs-rows/animation.webp,/media/exercises/poulie-rope-deltoides-posterieurs-rows/thumbnail.webp,True,False,cable-rope-rear-delt-rows,poulie-rope-deltoides-posterieurs-rows,
Cable_Russian_Twists,ExerciseDB,exercises/Cable_Russian_Twists/exercise.json,poulie-russian-twists,Cable Russian Twists,Poulie Russian Twists,Abdos,"[""Abdominaux""]",[],"[""Poulie""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-russian-twists/image.webp,/media/exercises/poulie-russian-twists/animation.webp,/media/exercises/poulie-russian-twists/thumbnail.webp,True,False,cable-russian-twists,poulie-russian-twists,
Cable_Seated_Crunch,ExerciseDB,exercises/Cable_Seated_Crunch/exercise.json,poulie-seated-crunch,Cable Seated Crunch,Poulie Seated Crunch,Abdos,"[""Abdominaux""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-seated-crunch/image.webp,/media/exercises/poulie-seated-crunch/animation.webp,/media/exercises/poulie-seated-crunch/thumbnail.webp,True,False,cable-seated-crunch,poulie-seated-crunch,
Cable_Seated_Lateral_Raise,ExerciseDB,exercises/Cable_Seated_Lateral_Raise/exercise.json,poulie-seated-elevations-laterales,Cable Seated Lateral Raise,Poulie Seated Élévations latérales,Épaules,"[""Épaules""]","[""Milieu du dos"", ""Trapèzes""]","[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-seated-elevations-laterales/image.webp,/media/exercises/poulie-seated-elevations-laterales/animation.webp,/media/exercises/poulie-seated-elevations-laterales/thumbnail.webp,True,False,cable-seated-lateral-raise,poulie-seated-elevations-laterales,
Cable_Shoulder_Press,ExerciseDB,exercises/Cable_Shoulder_Press/exercise.json,poulie-developpe-epaules,Cable Shoulder Press,Poulie Développé épaules,Épaules,"[""Épaules""]","[""Triceps""]","[""Poulie""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-developpe-epaules/image.webp,/media/exercises/poulie-developpe-epaules/animation.webp,/media/exercises/poulie-developpe-epaules/thumbnail.webp,True,False,cable-shoulder-press,poulie-developpe-epaules,
Cable_Shrugs,ExerciseDB,exercises/Cable_Shrugs/exercise.json,poulie-shrugs,Cable Shrugs,Poulie Shrugs,Dos,"[""Trapèzes""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur trapèzes et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-shrugs/image.webp,/media/exercises/poulie-shrugs/animation.webp,/media/exercises/poulie-shrugs/thumbnail.webp,True,False,cable-shrugs,poulie-shrugs,
Cable_Wrist_Curl,ExerciseDB,exercises/Cable_Wrist_Curl/exercise.json,poulie-wrist-curl,Cable Wrist Curl,Poulie Wrist Curl,Bras,"[""Avant-bras""]",[],"[""Poulie""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur avant-bras et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/poulie-wrist-curl/image.webp,/media/exercises/poulie-wrist-curl/animation.webp,/media/exercises/poulie-wrist-curl/thumbnail.webp,True,False,cable-wrist-curl,poulie-wrist-curl,
Calf-Machine_Shoulder_Shrug,ExerciseDB,exercises/Calf-Machine_Shoulder_Shrug/exercise.json,calf-machine-shoulder-shrug,Calf-Machine Shoulder Shrug,Calf machine Shoulder Shrug,Dos,"[""Trapèzes""]",[],"[""Machine""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur trapèzes et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/calf-machine-shoulder-shrug/image.webp,/media/exercises/calf-machine-shoulder-shrug/animation.webp,/media/exercises/calf-machine-shoulder-shrug/thumbnail.webp,True,False,calf-machine-shoulder-shrug,calf-machine-shoulder-shrug,
Calf_Press,ExerciseDB,exercises/Calf_Press/exercise.json,calf-press,Calf Press,Calf Press,Jambes,"[""Mollets""]",[],"[""Machine""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur mollets et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/calf-press/image.webp,/media/exercises/calf-press/animation.webp,/media/exercises/calf-press/thumbnail.webp,True,False,calf-press,calf-press,
Calf_Press_On_The_Leg_Press_Machine,ExerciseDB,exercises/Calf_Press_On_The_Leg_Press_Machine/exercise.json,calf-press-sur-the-presse-a-cuisses-machine,Calf Press On The Leg Press Machine,Calf Press sur The Presse à cuisses machine,Jambes,"[""Mollets""]",[],"[""Machine""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur mollets et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/calf-press-sur-the-presse-a-cuisses-machine/image.webp,/media/exercises/calf-press-sur-the-presse-a-cuisses-machine/animation.webp,/media/exercises/calf-press-sur-the-presse-a-cuisses-machine/thumbnail.webp,True,False,calf-press-on-the-leg-press-machine,calf-press-sur-the-presse-a-cuisses-machine,
